avg_type,id,pos,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,overall_ecr,pos_ecr,sd_ecr,uncertainty,adp,adp_sd,adp_diff,aav,aav_sd,first_name,last_name,team,position,age,exp
average,13116,QB,355.43666666666667,12.525623071661261,11.846000000000004,343.179,364.75199999999995,93.45933333333335,99.86399999999995,78.24539999999996,4,4,7,1,1,26.15,1.75,0.9,0.03,15.855,4.188761750207333,-11.855,41.394666666666666,8.326462447455638,Patrick,Mahomes,KCC,QB,28,3
average,14783,QB,343.59066666666666,36.43761904040018,2.640666666666675,308.0612,371.2862,81.61333333333334,64.74619999999996,84.77960000000002,9,17,3,2,1,27.37,2.36,0.93,0.3,22.291666666666668,3.977195061290752,-13.291666666666668,35.886,5.132852877948745,Jalen,Hurts,PHI,QB,25,0
average,13589,QB,340.95,16.95379898429848,31.103999999999985,324.235,352.513,78.97266666666667,80.91999999999999,66.00639999999999,10,8,13,3,2,27.22,2.19,0.9,0.04,19.905,3.4689467661909528,-9.905000000000001,36.45266666666667,7.76959035099163,Josh,Allen,BUF,QB,27,2
average,13593,QB,309.846,14.629000922824488,12.045999999999992,296.682,323.0142,47.868666666666684,53.36699999999999,36.507600000000025,30,25,30,4,3,38.84,4.57,1.27,0.05,38.79666666666667,7.677396838917618,-8.796666666666667,29.647333333333336,10.684494726263642,Lamar,Jackson,BAL,QB,26,2
average,5848,QB,297.8,NA,0.38400000000001455,297.8,297.8,35.82266666666669,54.484999999999985,11.29340000000002,34,24,70,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tom,Brady,TBB,QB,46,20
average,14777,QB,297.416,19.054296838246227,2.3899999999999864,281.633,315.5342,35.43866666666668,38.317999999999955,29.027600000000007,36,36,40,6,3,42.62,5.53,1.12,0.09,37.513333333333335,6.432639858996892,-1.5133333333333354,26.07,7.995027621382348,Joe,Burrow,CIN,QB,27,0
average,14779,QB,295.026,13.831395735788895,17.675333333333356,282.9078,307.7658,33.04866666666669,39.59279999999998,21.25920000000002,41,35,54,7,4,45.78,6.12,1.18,0.03,47.303333333333335,10.476259934834673,-6.303333333333335,23.880000000000003,11.620166378613806,Justin,Herbert,LAC,QB,25,0
average,7836,QB,277.35066666666665,14.448604823073186,3.0033333333333303,266.33079999999995,291.43,15.373333333333335,23.015799999999928,4.923400000000015,67,57,86,8,4,117.31,15.08,2.67,0.23,98.97833333333334,15.350263208022055,-31.97833333333334,13.068,8.321062111693836,Aaron,Rodgers,NYJ,QB,40,15
average,10703,QB,274.3473333333333,16.059024918510282,1.4413333333333185,259.8828,288.78900000000004,12.370000000000005,16.56779999999995,2.2824000000000524,69,65,91,9,4,131.4,16.79,2.33,0.2,128.05,11.745234494608159,-59.05000000000001,10.236666666666668,6.896425805363886,Russell,Wilson,DEN,QB,35,8
average,15238,QB,272.906,30.249217312188424,2.1573333333333267,243.31500000000003,295.4592,10.928666666666686,0,8.952600000000018,72,96,76,10,4,46.31,5.97,1.39,0.27,49.755,8.874483553048782,22.244999999999997,22.699333333333335,8.523149704709457,Justin,Fields,CHI,QB,24,-1
average,12620,QB,270.7486666666667,17.32983512135453,1.071333333333314,255.32160000000005,286.5066,8.77133333333336,12.00660000000002,0,75,73,96,11,4,88.42,10.88,2.1,0.19,84.38666666666667,11.465292068770959,-9.38666666666667,16.318,9.719055235292508,Dak,Prescott,DAL,QB,30,4
average,10700,QB,269.67733333333337,10.665785546940887,7.7000000000000455,259.32120000000003,277.95120000000003,7.7000000000000455,16.006200000000007,-8.555399999999963,78,67,125,12,5,99.06,12.97,1.97,0.09,101.15666666666667,17.50055300713539,-23.156666666666666,14.342000000000002,9.341928851509559,Kirk,Cousins,MIN,QB,35,8
average,14059,QB,261.9773333333333,21.30658868362867,7.201333333333309,240.9692,275.3942,0,-2.3458000000000254,-11.11239999999998,96,103,139,13,5,96.95,12.52,2.51,0.3,114.06666666666666,15.440660247829076,-18.066666666666663,11.944666666666668,7.658984498976061,Daniel,Jones,NYG,QB,26,1
average,15237,QB,254.776,20.551065373843766,5.056000000000012,234.644,269.9492,-7.201333333333309,-8.67100000000002,-16.557399999999973,117,127,156,14,6,60.76,8.17,0.81,0.06,58.17666666666667,9.685196034269119,58.82333333333333,21.074,10.51375949252534,Trevor,Lawrence,JAC,QB,24,-1
average,12610,QB,249.72,NA,2.630666666666656,249.72,249.72,-12.257333333333321,6.404999999999973,-36.78659999999999,140,83,225,15,6,348.33,49.82,7,0.84,NA,NA,NA,NA,NA,Carson,Wentz,FA,QB,31,4
average,12611,QB,247.08933333333334,27.930724325253948,2.8513333333333435,220.6788,270.5118,-14.887999999999977,-22.63620000000003,-15.994799999999998,153,190,153,16,6,126.59,16.13,1.92,0.34,116.485,12.787488351249175,36.515,11.523333333333333,7.233562208360568,Jared,Goff,DET,QB,29,4
average,16152,QB,244.238,12.674181945987684,1.3533333333333246,236.17220000000003,252.3038,-17.73933333333332,-7.142799999999994,-34.202799999999996,164,119,216,17,6,125.77,15.87,3.9,0.4,111.28999999999999,30.772198491495534,52.71000000000001,25.46333333333334,27.172550283123762,Anthony,Richardson,IND,QB,21,-3
average,14778,QB,242.88466666666667,18.43290713190227,2.710000000000008,224.7394,255.84340000000003,-19.092666666666645,-18.575600000000037,-30.66319999999996,170,172,199,18,6,92.66,11.97,2.29,0.24,90.055,12.954049238236923,79.945,13.425333333333334,7.748947684829357,Tua,Tagovailoa,MIA,QB,25,0
average,14056,QB,240.17466666666667,56.10215205616744,2.034666666666652,196.5606,294.621,-21.802666666666653,-46.75440000000003,8.11439999999999,176,256,80,19,7,201.21,24.87,5.03,0.79,147.124,20.777450854231365,28.876000000000005,10.278000000000002,5.298000000000001,Kyler,Murray,ARI,QB,26,1
average,9099,QB,238.14000000000001,NA,7.195999999999998,238.14000000000001,238.14000000000001,-23.837333333333305,-5.175000000000011,-48.36659999999998,182,112,253,20,7,NA,52,4.42,0.61,NA,NA,NA,NA,NA,Matt,Ryan,FA,QB,38,12
average,13113,QB,230.94400000000002,108.650381904529,0.9446666666666772,123.93720000000002,297.3312,-31.033333333333303,-119.37780000000001,10.824600000000032,203,644,71,21,7,84.2,10.56,2.5,0.88,79.43833333333333,14.540222850959182,123.56166666666667,14.904666666666667,8.51951740938939,Deshaun,Watson,CLE,QB,28,3
average,11644,QB,229.99933333333334,17.407490380101716,2.6623333333333505,215.9258,246.7058,-31.97799999999998,-27.389200000000017,-39.80079999999998,208,204,236,22,7,157.45,20.64,2.34,0.22,140.91666666666666,16.736358292319416,67.08333333333334,9.424000000000001,6.316136371759771,Derek,Carr,NOS,QB,32,6
average,15698,QB,227.337,12.590743345807674,2.7796666666666567,219.3243,235.3497,-34.64033333333333,-23.990700000000032,-51.15689999999998,220,193,260,23,8,195.77,23.92,4.55,0.48,146.01666666666665,22.601832275774065,73.98333333333335,10.995333333333335,8.717208472645103,Brock,Purdy,SFO,QB,24,-2
average,9431,QB,224.55733333333333,38.02038113082683,7.946333333333314,191.47920000000002,259.7532,-37.41999999999999,-51.835800000000006,-26.7534,235,275,188,24,8,156.71,20.47,2.15,0.54,143.57166666666666,18.03700678851369,91.42833333333334,7.290000000000001,4.699368751935379,Matthew,Stafford,LAR,QB,35,11
average,16148,QB,216.61100000000002,7.508059802638758,0.4523333333333426,211.83290000000002,221.3891,-45.3663333333333,-31.482100000000003,-65.11749999999998,252,208,316,25,8,190.4,24.66,2.75,0.15,130.31,46.30446976264818,121.69,26.805000000000003,20.115000000000006,Bryce,Young,CAR,QB,22,-3
average,11150,QB,216.15866666666668,75.6094003767609,11.01400000000001,141.61100000000002,267.6614,-45.818666666666644,-101.70400000000001,-18.845199999999977,254,632,163,26,9,103.64,13.61,2.29,0.76,116.59333333333333,20.07946020744139,137.40666666666667,12.434666666666669,7.848053913055276,Geno,Smith,SEA,QB,33,7
average,10697,QB,205.14466666666667,25.03125456970412,0.7686666666666326,186.9964,229.7194,-56.832666666666654,-56.31860000000003,-56.787199999999984,292,305,278,27,9,205.99,25.85,3.18,0.48,163.315,40.365,128.685,8.581000000000001,2.891000000000001,Ryan,Tannehill,TEN,QB,35,8
average,14782,QB,204.37600000000003,20.41558698641799,5.859000000000037,191.38360000000003,217.3684,-57.60133333333329,-51.9314,-69.13819999999998,296,277,338,28,10,176.66,23.08,3.06,0.39,146.178,25.690265393724527,149.822,8.171333333333333,5.681029562402303,Jordan,Love,GBP,QB,25,0
average,11760,QB,198.517,2.2019305166148917,6.10499999999999,197.1157,199.9183,-63.460333333333324,-46.19930000000002,-86.5883,320,252,424,29,10,230.82,27.82,2.97,0.11,163.56333333333333,36.73010784386866,156.43666666666667,7.65,2.0700000000000003,Jimmy,Garoppolo,LVR,QB,32,6
average,15241,QB,192.412,23.413316979872803,1.9579999999999984,172.2406,214.2256,-69.56533333333331,-71.07440000000003,-72.281,366,407,356,30,10,236.41,28.05,2.59,0.38,160.695,40.455000000000005,205.305,6.449000000000001,1.399000000000001,Mac,Jones,NEP,QB,25,-1
average,15692,QB,190.454,62.11642993604832,5.279333333333341,129.3522,227.5332,-71.52333333333331,-113.96280000000002,-58.9734,378,643,288,31,11,169.6,22.73,2.24,0.68,141.12166666666667,20.54497295906931,236.87833333333333,6.534666666666667,3.8258354497924882,Kenny,Pickett,PIT,QB,25,-2
average,13590,QB,185.17466666666667,26.977225678956195,1.2206666666666592,163.21859999999998,211.005,-76.80266666666665,-80.09640000000005,-75.5016,417,443,372,32,11,289.35,31.05,2.03,0.34,132.01,NA,284.99,4.497,2.007,Baker,Mayfield,TBB,QB,28,2
average,16150,QB,183.954,8.33537473662701,1.9710000000000036,178.64939999999999,189.2586,-78.02333333333331,-64.66560000000004,-97.24799999999999,421,361,456,33,11,226,27.26,2.84,0.16,142.746,51.64686034987994,278.254,22.795,17.765,C.J.,Stroud,HOU,QB,22,-3
average,15693,QB,181.983,6.27486557624942,26.513000000000005,177.98969999999997,185.9763,-79.99433333333332,-65.32530000000006,-100.53029999999998,430,369,467,34,12,229.68,27.41,3.52,0.24,151.18333333333334,37.493343705546216,278.81666666666666,6.598000000000001,0.6980000000000004,Sam,Howell,WAS,QB,23,-2
average,15240,QB,155.47,156.76557338905758,4.1346666666666465,55.70500000000001,255.23499999999999,-106.50733333333332,-187.61,-31.271600000000007,551,646,201,35,12,315.13,33.6,4.59,0.96,149.385,0.8149999999999977,401.615,4.125000000000001,2.7150000000000007,Trey,Lance,SFO,QB,23,-1
average,15697,QB,151.33533333333335,44.794841950087665,50.16333333333334,107.24660000000002,182.90060000000003,-110.64199999999997,-136.0684,-103.60599999999997,599,645,481,36,13,257.21,29.45,2.39,0.64,123.46,NA,475.54,4.715,0.20500000000000007,Desmond,Ridder,ATL,QB,24,-2
average,15239,QB,101.17200000000001,132.40998741786817,13.010666666666665,16.906800000000008,185.4372,-160.8053333333333,-226.40820000000002,-101.0694,645,656,469,37,14,361.5,49.43,6.97,0.96,NA,NA,NA,1.5600000000000003,NA,Zach,Wilson,NYJ,QB,24,-1
average,12140,QB,88.16133333333335,128.16939324711393,12.135333333333335,12.546400000000002,214.14639999999997,-173.81599999999997,-230.76860000000002,-72.36020000000002,646,664,357,38,15,352.77,41.39,5.3,0.94,NA,NA,NA,1.6080000000000003,NA,Jameis,Winston,NOS,QB,29,5
average,15252,QB,76.02600000000001,109.36916836110623,5.154000000000011,9.211800000000002,183.7398,-185.9513333333333,-234.10320000000002,-102.76679999999999,647,675,477,39,15,NA,48.71,6.93,0.94,NA,NA,NA,NA,NA,Davis,Mills,HOU,QB,25,-1
average,12616,QB,70.872,63.14849841445164,14.517333333333333,15.024600000000007,128.6136,-191.1053333333333,-228.29040000000003,-157.893,648,658,650,40,16,338.33,35.19,2.59,0.7,NA,NA,NA,4.424,2.8240000000000007,Jacoby,Brissett,WAS,QB,31,4
average,12141,QB,56.35466666666667,67.83221657393581,1.8146666666666675,14.012400000000001,123.21839999999999,-205.62266666666665,-229.3026,-163.28820000000002,649,660,651,41,17,NA,48.54,4.07,0.8,NA,NA,NA,1.8240000000000003,NA,Marcus,Mariota,PHI,QB,30,5
average,9064,QB,54.54,NA,2.5790000000000006,54.54,54.54,-207.43733333333333,-188.77500000000003,-231.9666,650,647,655,42,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe,Flacco,FA,QB,38,12
average,15242,QB,51.961,14.426392549767943,10.69299999999999,42.7801,61.1419,-210.0163333333333,-200.53490000000002,-225.3647,651,648,653,43,18,346.76,36.68,2.59,0.21,159.61,NA,491.39,4.2490000000000006,3.119,Kyle,Trask,TBB,QB,25,-1
average,14057,QB,41.26800000000001,53.258652743005065,3.9250000000000043,9.5614,93.64840000000001,-220.70933333333332,-233.75360000000003,-192.85819999999998,652,674,652,44,18,NA,60,4.32,0.72,NA,NA,NA,1.8480000000000003,NA,Drew,Lock,SEA,QB,27,1
average,9899,QB,37.343,28.147092531911714,0.9810000000000088,19.4303,55.2557,-224.6343333333333,-223.88470000000004,-231.2509,653,652,654,45,18,340.38,35.91,3.44,0.56,151.12,NA,501.88,2.6,1.3600000000000003,Colt,McCoy,ARI,QB,37,10
average,9714,QB,36.361999999999995,0.3082985565973347,8.512999999999995,36.1658,36.5582,-225.61533333333333,-207.14920000000004,-249.9484,654,649,657,46,19,337.75,56.11,18.72,0.94,NA,NA,NA,NA,NA,Brian,Hoyer,LVR,QB,38,11
average,16149,QB,27.849,28.15557781328595,2.471,9.930900000000001,45.7671,-234.12833333333333,-233.38410000000002,-240.7395,655,672,656,47,19,344.46,36.6,3.37,0.55,60.55,NA,594.45,7.953,6.783,Will,Levis,TEN,QB,24,-3
average,12476,QB,25.378,12.753377905480573,3.1453333333333333,17.2618,33.4942,-236.59933333333333,-226.05320000000003,-253.01239999999999,656,655,658,48,19,357.68,39.18,3.77,0.38,NA,NA,NA,3.9840000000000004,NA,Taylor,Heinicke,ATL,QB,30,5
average,14067,QB,22.232666666666667,15.055793613534071,0.20766666666666822,7.462000000000003,33.218199999999996,-239.74466666666666,-235.853,-253.2884,657,682,659,49,19,354.67,37.59,4.32,0.48,NA,NA,NA,1.9700000000000002,0.7900000000000003,Gardner,Minshew,IND,QB,27,1
average,13598,QB,22.025,3.2880465325174475,0.1696666666666644,19.9325,24.1175,-239.95233333333331,-223.38250000000002,-262.3891,658,651,665,50,19,375.8,40.81,3.53,0.18,NA,NA,NA,3.224,1.3840000000000003,Mike,White,MIA,QB,28,2
average,10413,QB,21.855333333333334,10.305359058923338,0.34233333333333604,12.6156,31.1646,-240.12199999999999,-230.69940000000003,-255.34199999999998,659,663,660,51,19,NA,56.11,3.41,0.26,NA,NA,NA,NA,NA,Tyrod,Taylor,NYG,QB,34,9
average,13592,QB,21.512999999999998,4.939847973369219,0.23699999999999832,18.3693,24.656699999999997,-240.46433333333331,-224.94570000000002,-261.8499,660,654,664,52,19,350.83,39.21,5.83,0.57,NA,NA,NA,1.484,0.4840000000000001,Sam,Darnold,SFO,QB,26,2
average,16160,QB,21.276,NA,1.0293333333333337,21.276,21.276,-240.7013333333333,-222.03900000000002,-265.2306,661,650,667,53,19,336.5,42.95,7.81,0.88,102.52,NA,558.48,3.4800000000000004,NA,Clayton,Tune,ARI,QB,24,-3
average,14789,QB,20.246666666666666,10.675140904612611,0.08966666666666612,10.617,29.832,-241.73066666666665,-232.69800000000004,-256.6746,662,668,661,54,19,369,42.57,2.95,0.21,NA,NA,NA,1.368,NA,Tyler,Huntley,BAL,QB,25,0
average,12381,QB,20.157,9.507757779834316,1.754999999999999,14.106300000000001,26.2077,-241.8203333333333,-229.20870000000002,-260.2989,663,659,662,55,19,NA,63.29,8.19,0.7,NA,NA,NA,1.6800000000000002,NA,Trevor,Siemian,CIN,QB,32,5
average,13115,QB,18.402,NA,0.6186666666666696,18.402,18.402,-243.57533333333333,-224.913,-268.1046,664,653,669,56,19,NA,53.9,6.01,0.74,NA,NA,NA,1.0560000000000003,NA,Mitchell,Trubisky,PIT,QB,29,3
average,10313,QB,17.78333333333333,8.593103824191425,1.367333333333331,9.959000000000001,25.421,-244.194,-233.35600000000002,-261.0856,665,671,663,57,20,356.5,44.71,5.14,0.53,NA,NA,NA,1.4880000000000002,NA,Andy,Dalton,CAR,QB,36,9
average,14069,QB,16.416,NA,1.766,16.416,16.416,-245.56133333333332,-226.89900000000003,-270.0906,666,657,672,58,20,NA,75.2,7.93,0.89,NA,NA,NA,NA,NA,Easton,Stick,LAC,QB,28,1
average,14063,QB,14.65,2.8142849891224597,0.10800000000000054,12.859,16.441,-247.32733333333331,-230.45600000000002,-270.0656,667,662,671,59,20,366.2,44.53,5.7,0.52,NA,NA,NA,1.4640000000000002,NA,Jarrett,Stidham,DEN,QB,27,1
average,14070,QB,14.542,5.201477482408242,0.1540000000000017,11.231800000000002,17.852199999999996,-247.43533333333332,-232.08320000000003,-268.6544,668,665,670,60,20,NA,72.6,8.26,0.69,NA,NA,NA,NA,NA,David,Blough,ARI,QB,28,1
average,11640,QB,14.387999999999998,1.9912126958213159,1.3419999999999987,13.120800000000001,15.655199999999997,-247.58933333333331,-230.19420000000002,-270.8514,669,661,673,61,20,NA,53.6,6.99,0.65,NA,NA,NA,0.3360000000000001,NA,Teddy,Bridgewater,DET,QB,31,6
average,15696,QB,13.046,13.075818597701636,0.363999999999999,4.724600000000001,21.3674,-248.93133333333333,-238.59040000000002,-265.1392,670,690,666,62,20,367.22,41.78,4.06,0.44,NA,NA,NA,4.5840000000000005,NA,Bailey,Zappe,NEP,QB,24,-2
average,13416,QB,12.682,3.306431308828295,1.0340000000000007,10.577800000000002,14.7862,-249.29533333333333,-232.73720000000003,-271.7204,671,669,674,63,20,NA,58.5,9.53,0.73,NA,NA,NA,NA,NA,P.J.,Walker,CHI,QB,28,3
average,10262,QB,11.648,1.0634885989045673,0.26599999999999824,10.971200000000001,12.3248,-250.32933333333332,-232.34380000000002,-274.1818,672,667,680,64,20,NA,71.6,6.09,0.54,NA,NA,NA,1.0560000000000003,NA,Blaine,Gabbert,KCC,QB,34,9
average,13119,QB,11.382000000000001,2.5766971106437793,0.3979999999999997,9.7422,13.021799999999999,-250.59533333333331,-233.57280000000003,-273.4848,673,673,678,65,20,NA,60.14,6.49,0.62,NA,NA,NA,NA,NA,Joshua,Dobbs,CLE,QB,28,3
average,14065,QB,10.984000000000002,NA,0.2660000000000018,10.984000000000002,10.984000000000002,-250.9933333333333,-232.33100000000002,-275.5226,674,666,681,66,20,NA,68.6,3.44,0.32,NA,NA,NA,NA,NA,Brett,Rypien,LAR,QB,27,1
average,13968,QB,10.718,5.031771854923472,0.1120000000000001,7.5158000000000005,13.9202,-251.25933333333333,-235.7992,-272.58639999999997,675,680,676,67,20,NA,59.89,9.33,0.73,NA,NA,NA,NA,NA,Nick,Mullens,MIN,QB,28,3
average,13124,QB,10.606,3.770293357286672,0.15999999999999837,8.2066,13.0054,-251.37133333333333,-235.10840000000002,-273.5012,676,678,679,68,20,NA,60.25,4.79,0.4,NA,NA,NA,1.1960000000000002,0.19600000000000006,Cooper,Rush,DAL,QB,30,3
average,16313,QB,10.446000000000002,6.4007305833006285,0.386000000000001,6.372600000000001,14.519400000000001,-251.53133333333332,-236.94240000000002,-271.9872,677,685,675,69,20,NA,60.4,12.47,0.87,NA,NA,NA,0.9840000000000001,NA,Sean,Clifford,GBP,QB,25,-3
average,16155,QB,10.06,0,0.05799999999999983,10.06,10.06,-251.91733333333332,-233.25500000000002,-276.4466,678,670,683,70,20,NA,NA,NA,0.01,NA,NA,NA,NA,NA,Max,Duggan,LAC,QB,22,-3
average,13879,QB,10.002,9.951593440248653,0.0990000000000002,1.5154000000000005,19.330000000000002,-251.9753333333333,-241.79960000000003,-267.1766,679,694,668,71,20,NA,66,4.69,0.47,NA,NA,NA,NA,NA,Kyle,Allen,BUF,QB,27,2
average,16153,QB,9.903,5.774233975169348,0.745000000000001,6.228300000000001,13.5777,-252.07433333333333,-237.08670000000004,-272.9289,680,686,677,72,20,NA,53.18,4.8,0.43,73.21,NA,606.79,3.6720000000000006,NA,Stetson,Bennett,LAR,QB,26,-3
average,11151,QB,9.158,NA,0.0779999999999994,9.158,9.158,-252.81933333333333,-234.15700000000004,-277.3486,681,676,686,73,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matt,Barkley,BUF,QB,33,7
average,16156,QB,9.08,0,0.04399999999999871,9.08,9.08,-252.8973333333333,-234.235,-277.4266,682,677,687,74,20,NA,70,2.94,0.06,NA,NA,NA,3.2880000000000007,NA,Jake,Haener,NOS,QB,24,-3
average,13125,QB,9.036000000000001,2.39850620178477,0.47300000000000253,7.509600000000001,10.562400000000002,-252.94133333333332,-235.80540000000002,-275.94419999999997,683,681,682,75,20,NA,69.29,5.99,0.55,NA,NA,NA,NA,NA,C.J.,Beathard,JAC,QB,30,3
average,16159,QB,8.562999999999999,1.5796765491707485,1.009999999999998,7.557699999999999,9.5683,-253.41433333333333,-235.75730000000001,-276.93829999999997,684,679,685,76,20,NA,56.45,6.26,0.59,110.69,NA,573.31,1.6080000000000003,NA,Aidan,O'Connell,LVR,QB,25,-3
average,16154,QB,7.553000000000001,3.3757277733845767,0.09100000000000552,5.404700000000002,9.7013,-254.42433333333332,-237.91030000000003,-276.8053,685,687,684,77,20,NA,61.75,11.67,0.85,NA,NA,NA,1.9920000000000002,NA,Jaren,Hall,MIN,QB,25,-3
average,16151,QB,7.461999999999995,NA,0.28599999999999515,7.461999999999995,7.461999999999995,-254.51533333333333,-235.85300000000004,-279.0446,686,683,690,78,20,NA,57.38,6.06,0.76,59.21,NA,626.79,10.608,NA,Hendon,Hooker,DET,QB,25,-3
average,16158,QB,7.176,2.8057997077482213,0.08399999999999874,5.3904,8.9616,-254.80133333333333,-237.92460000000003,-277.545,687,688,689,79,20,NA,53.75,11.52,0.83,99.52,NA,587.48,2.5200000000000005,NA,Dorian,Thompson-Robinson,CLE,QB,24,-3
average,12815,QB,7.092000000000001,NA,1.0010000000000003,7.092000000000001,7.092000000000001,-254.8853333333333,-236.223,-279.4146,688,684,691,80,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nate,Sudfeld,DET,QB,30,4
average,15702,QB,6.091000000000001,4.67963267789257,0.8030000000000008,3.1129000000000024,9.0691,-255.8863333333333,-240.20210000000003,-277.4375,689,692,688,81,20,NA,63.33,15.84,0.91,NA,NA,NA,NA,NA,Tanner,McKee,PHI,QB,23,-3
average,10948,QB,5.288,NA,0.7079999999999993,5.288,5.288,-256.6893333333333,-238.02700000000002,-281.2186,690,689,692,82,20,NA,62.71,4.53,0.63,NA,NA,NA,NA,NA,Case,Keenum,HOU,QB,35,8
average,15694,QB,4.580000000000001,0.9050966799187816,2.7659999999999973,4.0040000000000004,5.1560000000000015,-257.39733333333334,-239.31100000000004,-281.3506,691,691,693,83,21,357.75,51.83,11.3,0.81,NA,NA,NA,NA,NA,Malik,Willis,TEN,QB,24,-2
average,15691,QB,1.8140000000000036,NA,1.0320000000000036,1.8140000000000036,1.8140000000000036,-260.1633333333333,-241.50100000000003,-284.69259999999997,692,693,694,84,21,NA,65.57,3.2,0.25,NA,NA,NA,NA,NA,Matt,Corral,CAR,QB,24,-2
average,15248,QB,0.782,NA,0.05400000000000005,0.782,0.782,-261.19533333333334,-242.53300000000002,-285.7246,693,695,695,85,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shane,Buechele,KCC,QB,25,-1
average,13595,QB,0.728,NA,0.652,0.728,0.728,-261.2493333333333,-242.58700000000002,-285.7786,694,696,696,86,21,NA,74.6,10.09,0.93,NA,NA,NA,NA,NA,Mason,Rudolph,PIT,QB,28,2
average,14062,QB,0.07599999999999996,NA,0,0.07599999999999996,0.07599999999999996,-261.9013333333333,-243.23900000000003,-286.43059999999997,695,697,697,87,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,Will,Grier,DAL,QB,28,1
average,13130,RB,218.92333333333335,10.526235477763816,1.0733333333333235,211.78000000000003,229.303,96.10000000000001,104.02900000000001,81.005,1,2,5,1,1,3.05,1.5,0.92,0.04,2.9033333333333333,1.6517330965450268,-1.9033333333333333,56.70466666666667,7.6236502776265604,Christian,McCaffrey,SFO,RB,27,3
average,14802,RB,217.85000000000002,44.6666262437628,0.710000000000008,185.94000000000003,261.765,95.02666666666669,78.18900000000001,113.46699999999998,2,11,1,2,1,14.26,6.62,3.11,0.69,16.451666666666668,5.239037496419441,-14.451666666666668,36.622,11.407774308192929,Jonathan,Taylor,IND,RB,24,0
average,13404,RB,217.14000000000001,6.313343013016173,1.3400000000000034,210.942,220.79700000000003,94.31666666666668,103.19099999999999,72.49900000000002,3,3,10,3,1,8.6,4.21,2.97,0.04,5.911666666666667,2.204642198231319,-2.911666666666667,50.142,5.531134422521298,Austin,Ekeler,LAC,RB,28,3
average,13128,RB,215.8,NA,5.966666666666669,215.8,215.8,92.97666666666667,108.04899999999999,67.50200000000001,5,1,12,4,1,81.42,31.29,8.59,0.55,66.08,18.022606914650275,-61.08,15.687333333333333,7.080608322893043,Dalvin,Cook,FA*,RB,28,3
average,12626,RB,209.83333333333334,24.40170759052188,3.268333333333345,186.52,229.80999999999997,87.01,78.76899999999999,81.51199999999997,6,10,4,5,1,11.47,5.53,2.21,0.22,16.143333333333334,4.910236473146912,-10.143333333333334,39.82466666666667,6.449154225340115,Derrick,Henry,TEN,RB,29,4
average,16161,RB,206.565,6.5973062684704775,9.064999999999998,202.36650000000003,210.7635,83.74166666666666,94.61550000000001,62.46549999999999,8,5,15,6,2,8.47,4.15,1.68,0.03,8.405,1.3290692231783867,-0.40499999999999936,64.65400000000001,26.192945462471386,Bijan,Robinson,ATL,RB,21,-3
average,13129,RB,197.5,NA,4.569999999999993,197.5,197.5,74.67666666666666,89.74899999999998,49.202,13,6,26,7,2,204.36,64.28,9.89,0.7,146.41,15.471501219985088,-133.41,3.1580000000000004,2.536240262015149,Leonard,Fournette,FA*,RB,28,3
average,13610,RB,192.93,20.78181175932455,5.030000000000001,180.03,213.411,70.10666666666667,72.27899999999998,65.113,15,13,14,8,3,5.81,2.86,0.89,0.11,11.65,4.818464485704965,3.3499999999999996,46.376000000000005,5.355608150963498,Nick,Chubb,CLE,RB,28,2
average,14073,RB,187.9,21.527366304311375,1.096666666666664,169.58499999999998,208.10500000000002,65.07666666666667,61.83399999999996,59.807000000000016,16,18,16,9,3,18.93,8.42,2.68,0.21,20.905,4.509389278679172,-4.905000000000001,32.814,7.30948005446808,Josh,Jacobs,LVR,RB,25,1
average,13604,RB,186.80333333333334,15.29300602672127,0.026666666666670835,174.34000000000003,201.43900000000002,63.980000000000004,66.58900000000001,53.14100000000002,17,16,23,10,3,14.52,6.67,1.32,0.06,10.688333333333333,3.2431795955341247,6.311666666666667,45.79066666666667,5.253089334435077,Saquon,Barkley,NYG,RB,26,2
average,13131,RB,186.77666666666667,21.9908761383746,9.173333333333346,166.178,205.553,63.95333333333333,58.42699999999998,57.254999999999995,18,20,18,11,3,35.09,14.12,3.81,0.27,36.575,5.0349867593337985,-18.575000000000003,27.86066666666667,9.240639275624943,Joe,Mixon,CIN,RB,27,3
average,15254,RB,177.60333333333332,24.467673230884326,2.503333333333302,154.806,198.681,54.77999999999999,47.05499999999999,50.38300000000001,20,30,25,12,4,30.58,12.69,2.84,0.26,28.381666666666668,3.421755965712472,-8.381666666666668,26.874666666666666,3.341385474453505,Najee,Harris,PIT,RB,25,-1
average,12625,RB,175.10000000000002,NA,0.7900000000000205,175.10000000000002,175.10000000000002,52.276666666666685,67.349,26.80200000000002,22,15,42,13,4,172.53,57.74,11.39,0.83,132.332,14.463287869637389,-110.332,3.309333333333334,2.70143928716198,Ezekiel,Elliott,FA*,RB,28,4
